Id,Response
22616,8
22617,8
22620,8
22623,1
22625,8
22629,8
22630,8
22631,1
22634,5
22635,3
22636,6
22638,1
22647,8
22653,1
22655,8
22663,8
22666,8
22683,8
22684,6
22686,8
22696,2
22698,8
22703,1
22705,5
22709,1
22719,3
22731,5
22734,6
22738,3
22741,3
22742,3
22744,8
22750,8
22753,1
22756,1
22760,8
22765,6
22766,8
22770,8
22771,6
22781,8
22788,4
22789,8
22793,1
22795,1
22802,8
22803,8
22805,8
22806,3
22815,8
22819,8
22822,1
22831,6
22832,6
22835,8
22836,3
22837,8
22842,8
22850,8
22852,8
22855,8
22859,6
22862,1
22863,6
22869,8
22871,8
22879,6
22882,8
22885,8
22889,8
22890,8
22891,5
22894,8
22902,8
22903,6
22907,8
22913,1
22917,8
22919,5
22920,1
22921,8
22927,4
22929,8
22931,4
22934,8
22941,8
22947,8
22956,8
22959,8
22960,8
22964,3
22965,8
22970,8
22973,8
22975,1
22979,1
22981,1
22990,3
22991,4
23003,1
23008,8
23022,8
23024,8
23026,7
23035,6
23041,1
23047,8
23048,8
23060,8
23064,1
23067,5
23073,1
23087,8
23093,8
23100,2
23101,1
23105,1
23108,8
23111,8
23112,8
23115,3
23118,1
23119,6
23120,1
23121,3
23126,6
23129,8
23131,3
23133,6
23135,1
23139,1
23140,8
23141,1
23142,1
23148,8
23149,8
23152,1
23154,5
23156,3
23159,8
23160,1
23164,2
23178,6
23183,5
23184,1
23186,5
23189,3
23191,3
23193,8
23194,8
23196,5
23209,1
23210,8
23211,1
23212,8
23213,3
23216,8
23222,5
23224,8
23226,3
23229,2
23234,6
23239,8
23247,4
23252,8
23259,7
23261,8
23267,5
23270,2
23278,8
23279,5
23280,8
23285,1
23294,8
23301,8
23306,8
23317,3
23319,3
23323,8
23327,4
23329,8
23330,8
23335,8
23365,6
23366,3
23372,5
23376,8
23378,1
23381,8
23383,3
23387,5
23391,5
23397,5
23403,6
23404,3
23405,3
23411,8
23412,2
23414,8
23424,8
23429,8
23436,8
23438,3
23439,8
23448,3
23455,8
23460,8
23462,1
23463,1
23471,8
23473,1
23475,8
23481,8
23482,7
23488,6
23489,6
23494,8
23495,4
23504,6
23509,8
23514,8
23516,7
23517,5
23522,8
23523,8
23528,3
23529,6
23537,8
23548,1
23549,8
23551,3
23557,6
23558,8
23560,8
23565,1
23566,1
23571,8
23572,2
23574,5
23581,1
23583,8
23585,4
23588,1
23595,1
23597,1
23601,6
23605,1
23606,8
23607,1
23608,8
23610,8
23612,8
23614,4
23616,8
23624,1
23628,1
23634,6
23635,8
23639,3
23640,8
23643,1
23644,8
23649,6
23654,1
23663,2
23669,8
23679,1
23680,1
23681,3
23683,3
23684,2
23687,1
23688,5
23690,1
23695,8
23696,8
23698,6
23702,6
23703,1
23704,1
23716,6
23717,8
23724,8
23728,8
23738,6
23745,8
23746,8
23754,1
23755,8
23758,5
23761,8
23768,8
23769,6
23775,8
23781,1
23783,1
23788,8
23789,4
23794,8
23797,7
23805,8
23806,7
23816,1
23822,6
23826,8
23840,1
23848,1
23850,6
23851,1
23852,3
23859,1
23878,6
23888,8
23897,8
23901,8
23905,1
23909,8
23913,8
23915,1
23919,8
23923,1
23926,8
23930,8
23935,5
23937,6
23938,1
23939,8
23944,8
23945,5
23946,8
23948,6
23953,1
23955,5
23957,3
23961,1
23965,8
23967,4
23969,3
23972,8
23973,8
23980,8
23982,8
23983,5
23984,6
23986,8
24003,8
24006,8
24010,1
24011,8
24014,7
24019,8
24028,3
24033,1
24035,5
24041,8
24042,1
24043,8
24045,6
24048,8
24050,8
24057,3
24062,8
24065,1
24066,8
24067,8
24072,8
24076,8
24083,1
24085,8
24089,6
24090,8
24092,8
24096,3
24100,6
24103,6
24121,5
24125,8
24129,8
24145,8
24149,3
24159,1
24160,7
24161,8
24164,7
24165,8
24175,8
24180,8
24183,6
24184,8
24187,6
24190,4
24191,8
24198,8
24199,8
24200,8
24204,5
24205,8
24207,5
24208,3
24212,8
24213,7
24214,1
24219,3
24221,8
24222,6
24223,8
24225,8
24231,3
24237,4
24239,8
24241,8
24248,1
24249,8
24253,3
24257,8
24259,8
24262,8
24263,1
24265,8
24284,1
24286,2
24290,8
24293,8
24294,6
24296,1
24298,2
24299,8
24310,8
24314,1
24316,4
24320,8
24322,3
24328,8
24329,6
24330,8
24333,6
24334,2
24335,1
24336,1
24340,1
24344,1
24345,8
24347,1
24357,8
24359,8
24360,8
24361,6
24362,1
24368,1
24370,2
24374,1
24377,8
24380,1
24383,8
24387,3
24390,8
24391,1
24392,3
24394,1
24404,8
24406,8
24409,3
24411,1
24414,8
24416,8
24420,6
24427,5
24431,8
24432,8
24435,8
24436,1
24437,5
24441,8
24448,8
24450,1
24452,8
24458,8
24461,6
24462,1
24468,4
24472,1
24476,6
24477,8
24484,6
24486,8
24488,6
24490,5
24491,1
24493,8
24500,1
24502,3
24504,8
24512,8
24518,8
24520,8
24529,6
24531,3
24532,8
24535,3
24538,1
24541,8
24544,3
24549,8
24550,1
24560,6
24561,8
24575,3
24576,1
24580,6
24581,1
24587,8
24590,8
24593,8
24595,8
24602,8
24604,8
24607,8
24613,8
24614,8
24620,5
24627,8
24631,8
24638,8
24639,8
24642,8
24643,1
24653,1
24670,8
24673,8
24678,3
24681,1
24682,3
24697,6
24698,8
24702,3
24703,6
24706,8
24707,6
24709,8
24715,8
24719,8
24726,3
24728,1
24729,1
24734,1
24736,1
24737,8
24744,8
24753,8
24754,1
24755,8
24757,8
24764,3
24765,8
24766,1
24767,8
24775,8
24776,3
24782,1
24785,1
24786,8
24787,8
24791,8
24793,8
24801,8
24808,8
24813,5
24817,8
24825,6
24826,8
24830,8
24837,8
24841,1
24849,1
24850,8
24853,8
24857,8
24858,8
24859,8
24860,8
24862,7
24864,1
24867,6
24869,8
24875,6
24876,8
24879,6
24882,8
24883,6
24896,6
24899,8
24901,8
24902,1
24906,8
24909,3
24912,8
24914,8
24916,6
24926,3
24929,8
24930,1
24937,8
24939,8
24940,5
24962,8
24971,1
24974,6
24976,8
24981,8
24988,8
24993,6
24995,8
24996,6
25012,8
25021,8
25031,5
25033,8
25036,8
25037,8
25042,8
25046,1
25047,8
25055,8
25060,2
25063,8
25071,6
25078,8
25082,6
25090,8
25092,5
25093,1
25094,7
25097,8
25099,8
25101,1
25102,1
25103,6
25110,5
25119,8
25120,5
25124,8
25125,7
25127,1
25128,8
25131,3
25136,5
25146,8
25156,8
25163,2
25165,8
25166,3
25172,1
25175,8
25178,8
25180,5
25184,1
25185,8
25194,8
25195,1
25197,8
25200,7
25202,8
25203,5
25207,1
25209,8
25211,8
25216,6
25217,8
25218,8
25219,8
25220,5
25221,3
25228,2
25231,1
25232,4
25242,6
25246,8
25247,3
25256,4
25260,8
25261,1
25262,4
25265,5
25268,8
25269,1
25279,8
25283,6
25286,3
25291,3
25293,8
25307,8
25311,3
25314,5
25316,8
25325,5
25341,8
25343,8
25347,8
25358,8
25360,1
25373,8
25375,8
25393,6
25395,5
25398,1
25405,8
25411,1
25416,8
25418,1
25427,4
25429,6
25433,8
25435,8
25436,6
25437,8
25441,1
25442,4
25448,8
25449,1
25450,8
25451,8
25454,8
25471,6
25491,8
25493,8
25494,8
25496,2
25498,8
25501,8
25502,3
25508,5
25509,1
25512,8
25515,8
25517,8
25525,6
25526,6
25536,8
25540,8
25542,8
25549,6
25551,4
25555,8
25559,6
25563,5
25564,5
25566,8
25568,4
25576,6
25581,8
25586,8
25591,8
25593,1
25598,8
25606,6
25608,8
25609,1
25613,3
25616,8
25620,8
25627,3
25632,8
25635,8
25642,1
25646,6
25647,6
25653,8
25658,1
25661,6
25665,1
25677,7
25680,1
25681,8
25682,8
25684,8
25686,8
25694,6
25697,8
25700,1
25703,8
25704,3
25707,8
25710,1
25715,8
25717,8
25724,8
25726,8
25733,8
25741,8
25742,8
25744,7
25747,8
25757,5
25760,8
25762,5
25765,8
25770,8
25775,8
25777,8
25783,6
25786,8
25789,1
25801,8
25803,1
25804,5
25805,8
25808,1
25812,6
25814,8
25817,1
25820,8
25825,8
25827,4
25831,8
25835,8
25836,8
25838,8
25852,1
25857,8
25866,6
25867,6
25869,5
25873,1
25874,8
25876,6
25877,1
25884,8
25886,8
25888,8
25889,8
25892,1
25893,8
25894,8
25899,3
25913,8
25915,7
25916,5
25919,4
25921,2
25924,1
25926,6
25931,8
25944,1
25945,8
25950,8
25951,8
25956,8
25963,8
25969,8
25974,8
25976,6
25980,8
25984,3
25985,8
25986,8
25997,8
25999,1
26001,8
26011,8
26018,8
26019,1
26027,8
26031,5
26037,1
26038,6
26039,8
26043,3
26044,1
26046,8
26049,8
26056,8
26060,8
26063,6
26065,1
26069,8
26073,1
26078,1
26082,1
26087,6
26094,8
26095,8
26096,6
26097,1
26102,6
26114,8
26117,2
26118,8
26124,1
26131,8
26137,8
26143,6
26150,8
26167,6
26169,3
26171,1
26178,8
26179,8
26183,6
26187,8
26189,6
26193,1
26196,8
26201,8
26204,1
26206,8
26214,8
26216,6
26221,8
26227,8
26236,6
26240,1
26241,8
26258,8
26267,1
26270,8
26274,3
26280,8
26284,1
26299,5
26307,2
26310,8
26313,8
26314,8
26316,8
26322,6
26326,1
26327,8
26329,2
26330,8
26331,1
26337,3
26344,1
26346,1
26354,8
26356,8
26389,1
26403,1
26405,8
26415,1
26421,8
26427,8
26428,8
26434,8
26435,8
26442,1
26445,3
26447,8
26449,6
26451,1
26454,5
26462,8
26465,8
26469,2
26476,5
26479,8
26480,5
26495,8
26497,1
26498,8
26503,8
26509,8
26512,6
26518,8
26519,3
26521,7
26524,8
26527,5
26535,1
26539,6
26542,5
26549,1
26554,1
26559,8
26561,4
26562,6
26567,8
26570,1
26584,8
26588,8
26593,6
26596,1
26597,8
26598,8
26599,8
26609,1
26611,6
26617,8
26618,3
26621,6
26626,8
26628,2
26631,6
26640,5
26642,6
26644,1
26649,8
26656,8
26664,1
26673,8
26685,3
26687,8
26689,8
26690,8
26698,7
26699,8
26701,8
26711,1
26720,1
26724,8
26726,5
26727,8
26732,1
26734,4
26735,8
26738,1
26739,8
26740,8
26749,1
26757,8
26759,5
26766,6
26768,5
26769,4
26770,8
26776,8
26782,6
26786,6
26788,7
26791,1
26792,8
26793,8
26796,8
26798,6
26817,1
26818,8
26821,8
26824,1
26832,1
26833,1
26848,4
26853,1
26854,1
26859,8
26861,1
26865,1
26866,7
26868,8
26873,8
26876,8
26882,8
26884,8
26890,8
26891,1
26893,8
26894,8
26896,6
26904,6
26908,5
26909,1
26910,6
26919,8
26929,8
26931,3
26933,8
26936,8
26937,8
26938,6
26940,2
26942,8
26943,1
26946,8
26948,6
26950,7
26964,1
26965,8
26966,8
26968,8
26969,1
26977,8
26980,8
26982,8
26985,1
26991,1
26992,6
26996,1
27004,5
27005,1
27009,8
27014,1
27015,5
27022,6
27024,8
27033,2
27040,2
27041,1
27042,1
27044,2
27051,4
27054,5
27056,1
27060,1
27062,8
27067,6
27069,8
27072,8
27082,8
27083,8
27088,2
27089,8
27096,1
27102,8
27105,1
27107,8
27111,6
27114,2
27125,6
27132,1
27135,1
27136,2
27139,8
27146,8
27147,1
27148,8
27161,8
27163,2
27164,8
27166,8
27174,8
27176,8
27181,1
27183,2
27191,4
27202,1
27203,8
27205,1
27206,1
27209,1
27210,8
27212,8
27214,6
27223,8
27225,4
27227,3
27229,8
27233,1
27234,8
27235,8
27236,8
27237,3
27240,7
27241,4
27248,8
27261,8
27266,8
27276,8
27281,8
27282,1
27288,1
27289,1
27290,5
27292,6
27294,3
27301,5
27310,8
27312,1
27318,8
27319,1
27341,1
27356,8
27358,1
27361,8
27369,1
27372,8
27374,2
27378,1
27379,7
27383,5
27388,8
27395,8
27406,6
27408,8
27409,8
27413,7
27416,1
27430,6
27431,8
27435,8
27444,5
27468,6
27475,8
27477,5
27487,8
27489,5
27494,8
27499,8
27501,8
27504,6
27506,3
27507,8
27508,1
27511,1
27515,5
27519,8
27520,8
27527,8
27528,1
27535,1
27536,3
27543,6
27546,8
27548,6
27551,6
27553,4
27561,8
27563,6
27565,8
27566,1
27567,8
27573,8
27575,8
27576,6
27577,7
27583,8
27587,4
27589,2
27592,8
27597,8
27599,7
27600,8
27602,5
27605,1
27606,1
27621,8
27624,1
27625,8
27630,8
27631,1
27633,6
27634,8
27639,3
27640,8
27645,3
27646,2
27647,1
27649,3
27660,8
27664,8
27666,8
27667,8
27669,4
27671,8
27673,8
27681,8
27684,8
27685,3
27686,6
27688,4
27701,8
27704,8
27712,8
27713,1
27716,8
27719,6
27720,5
27724,5
27730,1
27733,1
27734,8
27738,8
27739,8
27742,8
27759,6
27768,8
27771,4
27772,8
27773,4
27780,1
27788,8
27793,8
27795,5
27796,8
27799,8
27802,8
27809,1
27816,8
27817,8
27826,8
27827,8
27833,3
27835,8
27839,1
27846,5
27847,8
27851,8
27854,5
27855,3
27856,1
27859,8
27861,8
27864,8
27877,8
27885,1
27889,2
27890,8
27893,8
27901,1
27904,8
27906,8
27908,3
27909,8
27915,1
27921,8
27923,8
27927,6
27934,8
27936,8
27937,8
27938,8
27939,3
27941,6
27942,1
27953,7
27955,6
27960,8
27962,8
27963,2
27965,8
27968,1
27969,3
27977,3
27979,1
27980,8
27990,8
27994,1
28001,8
28003,8
28006,5
28009,8
28021,8
28025,6
28030,5
28031,1
28037,8
28038,8
28041,3
28043,8
28049,8
28055,8
28056,8
28075,6
28082,8
28085,1
28086,8
28091,8
28097,3
28098,1
28103,8
28112,1
28113,8
28121,8
28123,8
28124,8
28126,4
28127,8
28128,1
28130,8
28135,8
28136,5
28138,8
28144,5
28145,4
28150,8
28151,6
28152,1
28162,8
28164,6
28165,6
28173,8
28181,3
28189,8
28190,4
28193,6
28197,5
28201,8
28204,1
28222,8
28237,6
28239,1
28242,8
28247,1
28251,8
28259,8
28268,8
28271,1
28272,8
28280,4
28282,8
28285,8
28286,8
28288,2
28289,8
28297,6
28310,7
28311,2
28314,1
28315,6
28325,8
28328,8
28331,8
28337,8
28343,8
28346,8
28350,8
28355,6
28358,8
28362,3
28363,8
28365,8
28369,1
28373,1
28378,3
28381,8
28389,6
28391,8
28401,1
28405,1
28408,8
28420,1
28423,6
28425,1
28429,8
28432,1
28435,5
28437,8
28443,8
28444,1
28454,1
28459,1
28464,6
28470,1
28475,1
28484,8
28485,1
28491,3
28496,1
28499,8
28501,1
28502,5
28506,3
28510,6
28511,1
28513,8
28521,8
28533,6
28535,8
28537,8
28538,6
28540,3
28541,4
28546,1
28551,5
28559,8
28570,8
28571,4
28572,1
28573,8
28575,5
28585,1
28595,1
28600,5
28611,3
28614,1
28615,5
28617,8
28618,8
28629,2
28632,1
28633,8
28636,1
28638,5
28642,5
28647,7
28654,2
28657,6
28658,8
28659,8
28660,1
28661,6
28663,8
28665,5
28667,8
28669,8
28673,5
28687,1
28688,6
28689,1
28692,8
28701,1
28703,2
28705,6
28707,8
28709,1
28716,1
28724,6
28728,2
28729,1
28730,8
28736,8
28741,5
28743,8
28746,1
28752,5
28759,8
28761,8
28762,6
28763,6
28765,5
28768,8
28769,1
28771,1
28785,8
28786,5
28790,8
28791,8
28796,1
28797,1
28807,1
28808,6
28813,8
28815,8
28821,8
28822,8
28824,8
28827,8
28835,8
28837,1
28841,5
28845,8
28857,8
28864,4
28866,2
28867,8
28870,8
28880,1
28889,2
28897,1
28902,8
28903,1
28906,8
28907,8
28908,8
28910,8
28921,1
28923,6
28928,1
28929,2
28954,8
28961,8
28964,8
28968,8
28974,8
28977,8
28979,8
28987,1
28989,3
28994,1
28996,1
28999,5
29004,5
29007,8
29008,2
29014,8
29016,2
29019,1
29024,8
29028,4
29034,1
29039,8
29040,8
29045,1
29054,8
29056,8
29068,6
29071,8
29075,1
29076,5
29080,1
29094,8
29096,8
29097,8
29099,5
29100,6
29106,8
29111,8
29123,1
29124,8
29125,3
29126,8
29127,8
29131,6
29136,8
29138,8
29143,8
29145,1
29146,1
29147,3
29148,4
29152,8
29153,1
29155,4
29160,6
29163,1
29165,1
29166,1
29167,3
29168,8
29169,1
29171,8
29176,5
29185,8
29188,8
29190,1
29193,1
29194,3
29196,8
29198,7
29214,1
29215,5
29217,8
29221,8
29223,1
29232,8
29233,5
29234,6
29235,8
29238,1
29241,8
29243,3
29255,3
29261,1
29263,4
29264,3
29265,1
29268,8
29269,7
29276,1
29281,3
29285,8
29287,5
29288,3
29293,8
29298,8
29301,1
29310,8
29311,8
29314,6
29316,8
29331,1
29335,1
29336,8
29342,5
29344,3
29345,5
29349,1
29352,6
29356,1
29361,1
29369,1
29374,8
29381,8
29382,1
29383,8
29392,8
29395,1
29396,1
29398,8
29400,8
29403,8
29410,6
29412,5
29415,8
29421,2
29426,3
29429,4
29430,3
29435,8
29441,1
29444,7
29455,5
29456,1
29457,6
29458,8
29459,6
29463,8
29471,5
29474,8
29477,5
29485,8
29491,2
29494,3
29495,7
29498,6
29499,8
29504,2
29510,3
29512,8
29519,8
29522,1
29528,6
29529,8
29532,8
29538,8
29539,1
29541,1
29550,1
29558,4
29566,8
29567,5
29572,1
29577,3
29578,7
29579,6
29586,1
29587,5
29598,4
29606,3
29608,4
29610,8
29611,8
29613,6
29615,2
29621,8
29623,8
29629,1
29630,8
29631,8
29635,2
29639,8
29642,6
29650,6
29653,8
29654,2
29656,8
29664,8
29667,1
29673,8
29674,8
29686,1
29690,3
29692,8
29700,6
29711,1
29712,8
29715,1
29716,3
29720,4
29727,8
29729,8
29742,1
29744,8
29747,1
29748,7
29749,4
29752,1
29757,1
29765,8
29768,8
29777,8
29779,8
29794,5
29796,6
29803,8
29810,3
29811,5
29813,3
29821,6
29824,6
29830,8
29832,8
29834,8
29837,4
29843,4
29844,6
29848,8
29851,1
29854,6
29859,1
29860,1
29861,1
29864,5
29868,8
29870,8
29872,1
29874,8
29875,8
29876,3
29881,8
29886,8
29891,8
29892,8
29894,3
29902,6
29904,8
29906,8
29913,3
29914,1
29915,3
29919,1
29925,1
29934,1
29936,8
29938,4
29939,5
29943,4
29945,5
29947,1
29951,8
29952,6
29956,1
29960,5
29962,1
29969,3
29971,8
29981,8
29982,8
29983,1
29986,8
29987,1
29991,1
29993,8
29996,6
30000,1
30002,4
30003,1
30010,8
30015,1
30017,1
30021,6
30025,8
30030,3
30032,1
30035,6
30038,4
30041,8
30042,3
30045,8
30053,1
30055,1
30057,1
30059,6
30061,8
30062,8
30063,8
30067,5
30071,4
30072,1
30075,8
30076,2
30077,1
30081,8
30087,8
30090,6
30093,3
30094,8
30096,8
30097,1
30106,8
30108,3
30116,1
30117,1
30121,4
30124,8
30125,8
30140,8
30141,8
30142,6
30146,6
30152,3
30153,1
30154,5
30155,3
30157,4
30159,1
30163,1
30164,8
30167,6
30168,8
30169,8
30170,8
30171,3
30179,8
30181,8
30182,8
30183,8
30187,8
30189,8
30192,8
30198,8
30202,8
30203,3
30205,8
30207,1
30209,8
30213,4
30217,4
30223,8
30224,1
30231,3
30234,6
30236,2
30239,7
30240,8
30247,3
30252,8
30254,8
30256,7
30267,8
30270,5
30277,1
30281,8
30284,8
30287,1
30290,8
30294,8
30295,8
30301,1
30304,8
30308,8
30309,4
30310,8
30313,8
30315,6
30316,8
30318,6
30320,2
30333,8
30335,6
30337,8
30340,8
30345,8
30346,1
30353,8
30358,1
30362,5
30365,8
30366,4
30372,8
30377,8
30386,8
30398,3
30408,8
30410,5
30411,8
30414,4
30420,8
30423,2
30425,6
30431,1
30436,5
30437,4
30442,6
30443,1
30444,1
30446,1
30447,2
30449,8
30451,8
30452,4
30455,8
30464,8
30475,8
30481,7
30490,8
30492,8
30497,8
30503,8
30504,1
30505,8
30506,8
30509,8
30512,8
30515,1
30516,8
30522,6
30526,8
30531,8
30536,1
30540,8
30542,8
30546,3
30550,3
30552,6
30555,8
30557,4
30558,3
30559,8
30564,8
30565,8
30578,5
30582,6
30585,1
30586,4
30595,3
30596,8
30598,1
30605,7
30606,8
30612,8
30613,8
30614,6
30620,8
30624,8
30630,8
30639,1
30640,8
30643,8
30651,3
30654,8
30657,8
30665,1
30666,6
30671,3
30678,3
30679,2
30689,5
30692,8
30698,8
30702,1
30703,3
30709,8
30721,7
30723,8
30724,1
30734,1
30742,1
30745,6
30751,8
30764,8
30765,8
30786,8
30788,8
30790,3
30791,8
30794,8
30803,8
30805,8
30811,3
30812,2
30815,1
30818,1
30823,2
30827,2
30829,3
30830,1
30835,1
30837,8
30838,2
30847,6
30851,3
30859,2
30861,8
30866,8
30867,8
30874,1
30875,3
30877,1
30879,7
30885,8
30886,8
30887,1
30890,1
30893,8
30903,1
30906,5
30909,6
30914,8
30917,5
30918,4
30920,1
30933,8
30934,3
30936,8
30938,8
30944,1
30946,8
30949,6
30950,8
30952,1
30958,6
30965,1
30967,8
30971,3
30973,8
30984,3
30985,8
30987,8
30997,1
31001,3
31004,3
31006,3
31007,6
31008,1
31009,1
31012,4
31014,8
31020,8
31029,8
31030,3
31031,3
31036,8
31039,8
31040,2
31044,1
31048,7
31050,6
31051,4
31059,1
31060,8
31065,1
31067,8
31070,8
31077,5
31082,8
31083,5
31089,8
31093,6
31096,8
31100,8
31103,1
31121,5
31135,8
31137,8
31139,5
31144,5
31147,3
31155,8
31158,4
31160,6
31161,1
31162,1
31168,8
31172,8
31174,8
31176,8
31180,4
31184,1
31185,8
31188,6
31193,1
31202,8
31207,8
31210,8
31212,8
31213,1
31217,8
31218,1
31223,1
31231,8
31238,8
31240,5
31249,3
31250,1
31255,8
31260,1
31261,4
31273,8
31276,6
31277,8
31284,8
31286,8
31290,3
31295,8
31300,6
31302,6
31303,8
31304,8
31306,8
31307,8
31308,7
31321,1
31323,7
31324,8
31326,5
31336,8
31337,8
31339,4
31342,1
31343,1
31344,4
31348,6
31349,8
31354,5
31356,8
31361,7
31362,1
31365,6
31371,1
31373,8
31375,8
31377,8
31379,8
31382,1
31384,1
31389,8
31390,1
31393,8
31398,3
31399,8
31407,8
31408,3
31412,8
31413,3
31416,8
31418,8
31419,4
31421,8
31426,8
31427,6
31433,2
31434,8
31441,8
31446,1
31451,8
31452,8
31453,8
31454,8
31456,5
31458,8
31461,8
31462,6
31464,6
31467,8
31468,6
31471,8
31474,1
31475,4
31477,8
31479,8
31492,7
31494,8
31499,8
31510,8
31512,6
31517,8
31520,5
31531,1
31532,6
31534,8
31535,1
31537,8
31540,1
31541,3
31542,1
31549,8
31555,8
31566,5
31567,6
31570,7
31576,6
31583,1
31589,1
31594,3
31597,5
31599,1
31601,3
31605,8
31608,3
31609,1
31616,6
31620,5
31622,6
31624,3
31627,8
31630,4
31632,1
31635,8
31639,6
31643,8
31655,8
31659,5
31661,2
31666,1
31669,8
31670,8
31674,1
31681,1
31686,3
31689,4
31690,6
31693,8
31696,8
31697,8
31699,8
31701,7
31704,8
31709,5
31712,6
31716,8
31719,8
31720,8
31721,1
31722,6
31727,1
31728,8
31730,3
31733,1
31748,6
31753,8
31759,3
31769,3
31772,8
31778,3
31782,5
31800,1
31804,8
31815,6
31818,5
31819,8
31821,3
31826,4
31831,8
31832,8
31835,8
31836,8
31838,1
31840,8
31841,6
31844,1
31861,7
31863,1
31864,1
31868,8
31871,8
31876,8
31877,1
31880,1
31881,8
31890,1
31892,8
31896,1
31897,1
31899,8
31905,8
31908,4
31912,7
31920,8
31921,3
31927,8
31928,7
31932,8
31933,8
31934,8
31938,1
31943,3
31947,8
31952,8
31959,8
31966,8
31980,8
31981,8
31990,8
31994,1
32010,6
32013,3
32014,8
32024,8
32026,4
32031,8
32033,8
32037,1
32040,4
32042,3
32046,8
32048,8
32058,8
32059,8
32071,8
32074,8
32077,8
32084,8
32085,8
32086,8
32100,5
32105,8
32106,8
32107,5
32108,6
32110,8
32116,8
32120,2
32130,5
32134,1
32143,3
32144,8
32151,8
32153,8
32158,8
32165,8
32167,1
32169,8
32173,8
32174,5
32175,8
32178,3
32179,7
32181,8
32183,8
32190,8
32197,5
32201,8
32207,8
32208,8
32215,8
32217,8
32227,8
32232,1
32238,8
32239,6
32241,8
32246,8
32247,8
32248,1
32250,8
32253,5
32259,1
32265,1
32270,6
32271,6
32286,8
32291,6
32300,6
32309,8
32311,8
32328,8
32330,1
32341,8
32343,2
32361,8
32362,8
32365,8
32368,8
32374,4
32376,8
32379,8
32382,8
32385,5
32393,1
32396,1
32403,5
32407,8
32408,8
32410,8
32412,8
32418,8
32423,1
32424,8
32431,6
32434,8
32435,6
32443,8
32445,8
32447,3
32453,8
32456,8
32457,8
32462,6
32463,8
32465,1
32467,8
32470,5
32472,6
32474,8
32479,1
32488,1
32489,8
32492,3
32493,1
32496,8
32513,1
32516,8
32517,8
32518,7
32519,6
32520,8
32526,1
32532,8
32536,1
32542,8
32546,1
32548,8
32552,8
32554,8
32557,8
32561,8
32564,8
32565,8
32568,8
32582,3
32593,6
32594,8
32598,6
32600,2
32601,8
32609,8
32611,8
32614,8
32615,8
32617,1
32621,8
32624,8
32630,8
32631,1
32633,5
32634,5
32635,1
32642,8
32646,8
32647,1
32654,8
32657,8
32660,8
32663,8
32684,8
32686,8
32687,7
32692,8
32693,3
32694,1
32701,8
32702,3
32710,6
32712,5
32721,8
32723,8
32726,8
32728,8
32734,8
32745,8
32747,6
32754,8
32771,2
32772,8
32777,8
32782,5
32793,8
32794,6
32798,8
32802,2
32804,8
32805,1
32809,8
32814,3
32815,6
32820,8
32831,8
32832,5
32838,1
32840,5
32847,8
32848,8
32855,8
32858,8
32862,2
32877,4
32880,5
32882,8
32899,7
32904,4
32905,8
32917,1
32921,6
32923,8
32931,2
32933,1
32937,8
32939,8
32940,1
32948,8
32955,8
32958,1
32964,8
32966,5
32967,1
32972,8
32977,6
32981,4
32989,8
32990,2
32994,6
32995,5
33000,8
33007,8
33011,8
33012,8
33014,3
33020,5
33023,1
33034,4
33038,8
33042,8
33044,1
33047,3
33048,8
33055,3
33056,1
33062,8
33065,1
33068,1
33071,1
33075,3
33077,8
33084,6
33087,1
33112,3
33117,8
33119,8
33120,1
33129,8
33131,8
33139,3
33141,8
33148,8
33153,6
33164,4
33166,8
33167,1
33171,8
33180,8
33182,3
33185,1
33189,8
33191,6
33199,1
33203,1
33204,6
33209,1
33210,2
33211,8
33217,8
33231,8
33234,1
33236,8
33242,5
33246,8
33251,8
33253,1
33256,1
33258,1
33265,6
33268,2
33272,8
33273,3
33282,6
33285,1
33293,6
33298,8
33302,6
33303,8
33307,7
33314,8
33321,1
33336,1
33339,1
33342,8
33345,8
33354,1
33355,4
33364,5
33366,5
33372,3
33373,8
33374,8
33379,8
33393,6
33395,8
33402,8
33408,8
33409,8
33413,5
33414,8
33419,8
33425,8
33426,1
33430,8
33431,3
33445,8
33454,8
33456,1
33462,8
33465,1
33472,3
33476,8
33477,3
33479,8
33486,8
33487,5
33488,6
33491,8
33497,1
33501,8
33503,8
33506,5
33508,5
33512,8
33517,1
33518,8
33522,8
33523,8
33525,4
33526,3
33529,8
33541,8
33543,8
33549,8
33552,1
33560,1
33566,8
33567,3
33568,8
33569,5
33574,4
33585,8
33588,1
33589,1
33592,8
33594,8
33605,3
33606,8
33615,8
33620,8
33623,6
33629,6
33632,8
33635,4
33637,1
33639,3
33644,8
33646,1
33649,5
33654,1
33655,1
33659,8
33660,3
33661,5
33665,8
33668,8
33683,5
33684,3
33692,1
33696,8
33699,1
33701,8
33702,8
33707,8
33717,1
33724,1
33729,8
33739,8
33741,2
33747,1
33749,6
33751,6
33768,8
33771,8
33780,8
33785,8
33789,8
33793,8
33795,2
33802,1
33804,4
33809,8
33811,1
33815,6
33816,8
33821,8
33824,6
33826,1
33834,6
33835,1
33837,8
33838,8
33841,8
33842,8
33847,8
33849,7
33850,8
33851,3
33853,8
33862,3
33864,6
33867,2
33868,6
33870,8
33874,1
33877,1
33887,8
33889,8
